date,rssd_id,product,bank0_b,bank0_s,bank1_b,bank1_s,bank2_b,bank2_s,bank3_b,bank3_s
2023-06-30,12946,Comm. Real Estate,2.41709443,5.156831656,2.011712086,0.400644787,4.808763487,14.17686699,1.953458205,5.084633279
2023-09-30,12946,Comm. Real Estate,2.25586328,4.990761054,1.900157685,0.445909994,4.343061793,13.76739803,1.7728922,4.854762846
2023-12-31,12946,Comm. Real Estate,2.116399002,4.771825561,1.823437571,0.542804852,3.942016511,13.16246005,1.615592399,4.584552417
2024-03-31,12946,Comm. Real Estate,1.988283023,4.522254312,1.795657499,0.704314477,3.571240894,12.43689146,1.466656153,4.303210399
2020-12-31,17147,Credit Cards,92.63639664,92.63639664,0,0,0,0,65.09484044,65.09484044
2021-03-31,17147,Credit Cards,124.4706937,116.8753567,0,0,0,0,69.65415862,68.90503786
2021-06-30,17147,Credit Cards,150.0192894,133.7565629,0,0,0,0,72.97017706,74.62326542
2021-09-30,17147,Credit Cards,111.5999954,81.10273141,0,0,0,0,75.5505288,80.90419233
2021-12-31,17147,Credit Cards,130.4841886,85.64219469,0,0,0,0,77.57064733,87.20488473
2022-03-31,17147,Credit Cards,163.1128613,96.23500935,0,0,0,0,79.19054452,93.83093924
2022-06-30,17147,Credit Cards,192.6264861,97.52646791,0,0,0,0,80.57924499,100.7743792
2022-09-30,17147,Credit Cards,228.8545449,97.14347671,0,0,0,0,81.73675295,108.0071476
2022-12-31,17147,Credit Cards,235.3625457,82.38341299,0,0,0,0,82.8352241,114.4576749
2023-03-31,17147,Credit Cards,242.3381819,70.98934973,0,0,0,0,84.06860733,120.2801815
2023-06-30,17147,Credit Cards,224.1863081,51.22042784,0,0,0,0,80.79226663,122.0706792
2023-09-30,17147,Credit Cards,230.5108112,57.26168112,0,0,0,0,78.89405095,121.7308531
2023-12-31,17147,Credit Cards,224.6862565,58.16895628,0,0,0,0,77.52618242,120.5959337
2024-03-31,17147,Credit Cards,226.9472865,69.87562018,0,0,0,0,76.67775792,119.0240482
2020-12-31,17147,Jr Mortgage & HELOC,2.44479034,2.44479034,6.06630035,6.06630035,1.425483698,1.425483698,1.406520256,1.406520256
2021-03-31,17147,Jr Mortgage & HELOC,2.96885104,3.044784595,7.893033077,7.26672045,1.605391183,1.616272497,1.813961538,1.451813938
2021-06-30,17147,Jr Mortgage & HELOC,3.515249043,3.889106935,9.805956131,8.886210565,1.959173684,2.105556533,2.467110349,2.111263414
2021-09-30,17147,Jr Mortgage & HELOC,3.888258128,4.710001031,11.7543255,10.77515002,2.069849453,2.425721182,3.136046181,2.831433577
2021-12-31,17147,Jr Mortgage & HELOC,4.081469376,5.454310263,12.94412946,11.96584378,2.398169567,3.005456652,3.508904478,3.238264188
2022-03-31,17147,Jr Mortgage & HELOC,4.485745655,6.501849966,15.16354069,14.20188915,2.69726137,3.605069717,3.94046358,3.737722981
2022-06-30,17147,Jr Mortgage & HELOC,4.605667765,7.342436643,14.59626516,13.51278241,2.844474507,4.098249807,3.826567258,3.69142329
2022-09-30,17147,Jr Mortgage & HELOC,4.58454163,8.084087476,17.06868297,15.80997472,2.900777803,4.540079483,4.3424237,4.289218914
2022-12-31,17147,Jr Mortgage & HELOC,4.303504916,8.481845877,17.49046093,15.96894047,2.937674046,4.926443754,4.882156845,4.871942044
2023-03-31,17147,Jr Mortgage & HELOC,4.547410618,9.289852717,19.51026968,17.68521218,2.973157321,5.270187655,5.497510863,5.501084531
2023-06-30,17147,Jr Mortgage & HELOC,4.219380494,9.382194113,19.77383041,18.50109336,2.836664993,5.410052551,5.669527517,6.113138027
2023-09-30,17147,Jr Mortgage & HELOC,3.98382919,9.271344229,20.00848378,18.85743706,2.754728687,5.4399867,5.622312182,6.153279658
2023-12-31,17147,Jr Mortgage & HELOC,3.798122151,9.027639527,20.29656605,19.0529927,2.697872601,5.406313336,5.58350345,6.223589833
2024-03-31,17147,Jr Mortgage & HELOC,3.652156999,8.685669165,20.60690355,19.31162142,2.663362534,5.325808481,5.608881224,6.39398219
2020-12-31,17147,Comm. & Industrial,5.001451979,5.001451979,15.8586505,15.8586505,8.464815197,8.464815197,9.66228942,9.66228942
2021-03-31,17147,Comm. & Industrial,5.681904517,4.875119758,15.02685263,14.60096703,8.566278534,8.531150631,9.735144925,8.662199644
2021-06-30,17147,Comm. & Industrial,5.84934141,5.454732646,10.71476298,9.868734533,8.580773031,8.874591405,10.25744319,8.02918669
2021-09-30,17147,Comm. & Industrial,6.002328023,6.454383402,10.85264764,9.592552955,8.479133901,9.265135375,9.670950074,6.290168951
2021-12-31,17147,Comm. & Industrial,6.187612618,7.606644607,7.506265299,5.860492817,9.194788382,10.55776175,9.824451067,5.486615085
2022-03-31,17147,Comm. & Industrial,6.202911024,8.650322426,6.972986042,4.988869238,9.49530988,11.52101241,9.872671177,4.790372555
2022-06-30,17147,Comm. & Industrial,6.123584452,9.752133094,7.718302733,5.459024854,8.619476344,11.37415919,10.30646555,4.701207405
2022-09-30,17147,Comm. & Industrial,6.248089867,11.39775271,8.328024432,5.769745571,8.308375304,11.81607702,10.06258311,3.989511514
2022-12-31,17147,Comm. & Industrial,4.026176667,10.62889283,8.949298517,6.116548621,8.060691527,12.24503379,11.33905501,5.045941417
2023-03-31,17147,Comm. & Industrial,3.775205779,11.63319438,9.492294274,6.44428965,7.830867268,12.58626837,11.75613961,5.447286807
2023-06-30,17147,Comm. & Industrial,3.137589897,12.66409397,9.623077378,6.757191054,7.394472254,12.69965805,11.52313976,6.198998697
2023-09-30,17147,Comm. & Industrial,2.813768665,13.00134229,9.580397322,6.940770587,7.109247019,12.56366412,11.51917351,7.373139876
2023-12-31,17147,Comm. & Industrial,2.486663247,12.89401727,9.532388837,7.178839317,6.888380692,12.31525087,11.40342037,8.566348854
2024-03-31,17147,Comm. & Industrial,2.173819841,12.58144138,9.457101888,7.429985477,6.726264506,11.99736147,11.26382665,9.709811652
2020-12-31,17147,Comm. Real Estate,1.81989841,1.81989841,2.172964561,2.172964561,10.90086777,10.90086777,7.149107089,7.149107089
2021-03-31,17147,Comm. Real Estate,2.304221864,2.357789698,2.0701511,2.461371022,11.08064796,11.62907573,8.228141676,8.453877302
2021-06-30,17147,Comm. Real Estate,2.446404999,2.877911419,1.947044108,2.907666917,11.83351045,13.17493062,8.867464539,9.714910715
2021-09-30,17147,Comm. Real Estate,2.609809569,3.581101759,1.789600371,3.428115136,12.31648004,14.67922461,9.704703105,11.14826124
2021-12-31,17147,Comm. Real Estate,2.724863723,4.321018715,1.6129967,3.957519436,12.21957727,15.71308002,10.62477771,12.54713124
2022-03-31,17147,Comm. Real Estate,3.001087087,5.302525604,1.434338686,4.501883538,12.59055763,17.38115432,11.39004334,13.6834384
2022-06-30,17147,Comm. Real Estate,3.314728761,6.390676007,1.253638875,5.027969862,13.15118282,19.33594924,8.124621726,10.62013842
2022-09-30,17147,Comm. Real Estate,3.628555813,7.528724043,1.256610727,5.717229548,12.11515487,19.7605071,8.01472634,10.66057296
2022-12-31,17147,Comm. Real Estate,3.438027724,8.038968463,1.083662082,6.117494539,9.438630599,18.37626256,5.505672067,8.2901728
2023-03-31,17147,Comm. Real Estate,3.743087837,8.92348692,0.926679387,6.422132138,6.889762921,16.92702563,6.033510774,8.918847073
2023-06-30,17147,Comm. Real Estate,3.578332939,9.225797477,0.832497519,6.377637741,6.463615714,16.94982853,5.6455424,8.25049734
2023-09-30,17147,Comm. Real Estate,3.399574882,9.143900997,0.769775561,6.117435306,6.150242072,16.67590413,5.881586698,7.573960556
2023-12-31,17147,Comm. Real Estate,3.234433148,8.886344289,0.727713972,5.717453037,5.90371173,16.12604842,6.164281343,6.920059852
2024-03-31,17147,Comm. Real Estate,3.104236173,8.526695738,0.712767516,5.226506606,5.692531721,15.36871411,6.450277583,6.402779934
2020-12-31,18827,Credit Cards,0,0,0,0,0,0,65.09484044,65.09484044
2021-03-31,18827,Credit Cards,0,0,0,0,0,0,69.65415862,68.90503786
2021-06-30,18827,Credit Cards,0,0,0,0,0,0,72.97017706,74.62326542
2021-09-30,18827,Credit Cards,0,0,0,0,0,0,75.5505288,80.90419233
2021-12-31,18827,Credit Cards,0,0,0,0,0,0,77.57064733,87.20488473
2022-03-31,18827,Credit Cards,0,0,0,0,0,0,79.19054452,93.83093924
2022-06-30,18827,Credit Cards,0,0,0,0,0,0,80.57924499,100.7743792
2022-09-30,18827,Credit Cards,0,0,0,0,0,0,81.73675295,108.0071476
2022-12-31,18827,Credit Cards,0,0,0,0,0,0,82.8352241,114.4576749
2023-03-31,18827,Credit Cards,0,0,0,0,0,0,84.06860733,120.2801815
2023-06-30,18827,Credit Cards,0,0,0,0,0,0,80.79226663,122.0706792
2023-09-30,18827,Credit Cards,0,0,0,0,0,0,78.89405095,121.7308531
2023-12-31,18827,Credit Cards,0,0,0,0,0,0,77.52618242,120.5959337
2024-03-31,18827,Credit Cards,0,0,0,0,0,0,76.67775792,119.0240482
2020-12-31,18827,Jr Mortgage & HELOC,3.266150159,3.266150159,17.14187985,17.14187985,10.03426413,10.03426413,19.04729997,19.04729997
2021-03-31,18827,Jr Mortgage & HELOC,3.544506605,3.444623149,16.65447602,17.4385427,12.86007184,14.08067312,22.27846086,23.93702261
2021-06-30,18827,Jr Mortgage & HELOC,4.069257659,3.781391493,16.96700768,19.85696118,14.21350478,17.43719754,24.4584981,28.59263454
2021-09-30,18827,Jr Mortgage & HELOC,4.589513079,4.070139807,17.58176293,23.68564517,15.20874005,21.3182829,26.55260079,33.95978639
2021-12-31,18827,Jr Mortgage & HELOC,5.091610565,4.33888118,18.35212694,28.48678797,17.23317292,26.95535358,28.6456678,39.92996493
2022-03-31,18827,Jr Mortgage & HELOC,5.516510699,4.556409811,19.16247725,34.15128442,19.28460604,33.49728117,30.78652822,46.61864739
2022-06-30,18827,Jr Mortgage & HELOC,6.014965842,4.869427843,22.50459904,43.39999671,20.80780578,40.55029101,32.89343135,53.79941159
2022-09-30,18827,Jr Mortgage & HELOC,6.466378733,5.163907452,23.70331518,51.76165134,22.58878699,48.79065421,34.7263805,61.1040158
2022-12-31,18827,Jr Mortgage & HELOC,6.892245268,5.465563502,25.74912784,61.05730397,24.85544255,57.84474833,36.5992037,68.25461808
2023-03-31,18827,Jr Mortgage & HELOC,5.514169487,3.992050511,30.1014855,72.34180735,26.5190072,65.96546078,38.73601116,75.58906061
2023-06-30,18827,Jr Mortgage & HELOC,5.464413014,3.970310624,32.22975087,80.39675363,24.16906779,68.20833105,37.52878087,77.17715732
2023-09-30,18827,Jr Mortgage & HELOC,5.429145632,4.073040915,33.73392037,85.85927787,24.7611813,72.09489084,37.91205987,78.98740965
2023-12-31,18827,Jr Mortgage & HELOC,5.397318826,4.253663751,34.95203458,89.49963265,26.43222583,75.85565448,38.67818,80.02402867
2024-03-31,18827,Jr Mortgage & HELOC,5.371700759,4.485396651,36.13094532,91.74849443,26.3275741,76.80750365,39.73516421,80.42450934
2020-12-31,18827,Comm. & Industrial,34.85091157,34.85091157,125.1541504,125.1541504,61.33014456,61.33014456,22.28466154,22.28466154
2021-03-31,18827,Comm. & Industrial,49.84083033,44.68539536,199.6488944,230.6330154,81.62558648,74.41519748,30.57085806,28.469615
2021-06-30,18827,Comm. & Industrial,70.37839443,61.60131452,410.5402396,528.5381027,177.4945942,144.4647479,44.07168607,38.32800135
2021-09-30,18827,Comm. & Industrial,112.9453576,96.74152476,6375.967532,8940.156153,21536.85141,15623.94201,90.63778833,73.88278179
2021-12-31,18827,Comm. & Industrial,252.7574348,212.4271519,3931.527004,5899.443651,14247.2752,9397.234576,0,0
2022-03-31,18827,Comm. & Industrial,0,0,2689.231552,4260.145368,8120.167373,4085.836908,0,0
2022-06-30,18827,Comm. & Industrial,0,0,880.7661869,2130.18616,6452.174961,3078.407012,0,0
2022-09-30,18827,Comm. & Industrial,0,0,695.6756529,1696.861219,5488.336895,2633.693378,0,0
2022-12-31,18827,Comm. & Industrial,0,0,568.9817107,1378.532381,4768.884438,2337.436511,0,0
2023-03-31,18827,Comm. & Industrial,0,0,497.8358816,1157.754512,3700.799695,1616.167724,0,0
2023-06-30,18827,Comm. & Industrial,0,0,397.1659163,849.8628591,3122.161494,1469.548371,0,0
2023-09-30,18827,Comm. & Industrial,0,0,337.9402985,635.8949647,2704.012484,1426.295947,0,0
2023-12-31,18827,Comm. & Industrial,0,0,297.5327089,479.0952412,2385.443609,1426.657333,0,0
2024-03-31,18827,Comm. & Industrial,0,0,267.2057445,364.4985788,2138.473872,1442.709849,0,0
2020-12-31,18827,Comm. Real Estate,0.38142357,0.38142357,5.304964253,5.304964253,3.790194164,3.790194164,14.45108569,14.45108569
2021-03-31,18827,Comm. Real Estate,0.322868795,0.398224565,5.460775138,5.649356042,4.186781122,3.924918787,17.2989209,15.8916618
2021-06-30,18827,Comm. Real Estate,0.314767028,0.463720508,5.466278429,5.925922588,4.38347422,3.88134037,18.30828172,17.58520812
2021-09-30,18827,Comm. Real Estate,0.305297433,0.518819641,5.393907261,6.185657798,2.659819185,1.875960017,18.39588988,18.72936368
2021-12-31,18827,Comm. Real Estate,0.295676712,0.560760599,5.303653199,6.451144844,2.971081279,1.887253755,18.88620216,20.41028783
2022-03-31,18827,Comm. Real Estate,0.29001045,0.60005513,5.220756775,6.746919209,3.348827139,1.968767872,18.91759197,21.73031215
2022-06-30,18827,Comm. Real Estate,0.286458865,0.625323674,5.139631072,7.055944898,3.34557736,1.693575383,18.97381072,23.42068444
2022-09-30,18827,Comm. Real Estate,0.28425873,0.63989532,5.083059919,7.410848686,3.736175466,1.830800926,19.08464671,25.61295012
2022-12-31,18827,Comm. Real Estate,0.285011523,0.648716973,5.017765245,7.700894801,3.921016225,1.781928147,9.643774206,18.33064774
2023-03-31,18827,Comm. Real Estate,0.287302001,0.653679976,2.016938013,5.000034735,4.199351141,1.851567335,9.184076785,19.91093306
2023-06-30,18827,Comm. Real Estate,0.28457961,0.593139205,1.852290696,4.933531959,4.124594265,1.796187769,6.774343264,20.55614623
2023-09-30,18827,Comm. Real Estate,0.284851104,0.530600193,1.725209855,4.781361455,4.080937179,1.790194073,5.956552348,20.76262991
2023-12-31,18827,Comm. Real Estate,0.286291441,0.471525415,1.624660493,4.55974689,4.033167513,1.855630189,5.307331079,20.66244162
2024-03-31,18827,Comm. Real Estate,0.289011271,0.418924489,1.541038196,4.287534619,3.980400064,1.980364482,4.799144796,20.40390206
2020-12-31,23504,Credit Cards,0,0,0,0,370.5357143,370.5357143,20597.58772,20597.58772
2021-03-31,23504,Credit Cards,0,0,0,0,356.4520304,420.3548214,21816.41999,24887.21734
2021-06-30,23504,Credit Cards,0,0,0,0,345.9960206,497.3416687,19581.39163,26754.79094
2021-09-30,23504,Credit Cards,0,0,0,0,330.597466,578.0191544,24588.32361,41332.74014
2021-12-31,23504,Credit Cards,0,0,0,0,313.4989383,656.0979343,36499.3099,67074.036
2022-03-31,23504,Credit Cards,0,0,0,0,295.369612,727.9076122,48995.64834,95275.18586
2022-06-30,23504,Credit Cards,0,0,0,0,281.3285463,791.9675126,58273.68863,129127.3882
2022-09-30,23504,Credit Cards,0,0,0,0,266.0971372,831.3575034,72883.61091,181486.9881
2022-12-31,23504,Credit Cards,0,0,0,0,243.4950348,817.9195265,118738.4291,325679.1106
2023-03-31,23504,Credit Cards,0,0,0,0,222.4891173,786.5045631,766880.9197,1974089.329
2023-06-30,23504,Credit Cards,0,0,0,0,255.0507029,762.2959642,0,0
2023-09-30,23504,Credit Cards,0,0,0,0,283.8727421,710.6675288,0,0
2023-12-31,23504,Credit Cards,0,0,0,0,309.0600154,648.938925,0,0
2024-03-31,23504,Credit Cards,0,0,0,0,336.3161556,584.9975282,0,0
2020-12-31,23504,Jr Mortgage & HELOC,4.108464482,4.108464482,1.536555143,1.536555143,6.034268274,6.034268274,5.401410658,5.401410658
2021-03-31,23504,Jr Mortgage & HELOC,4.925152164,5.536613358,1.506812542,1.552234893,6.446120679,6.260521614,5.797152798,5.789639412
2021-06-30,23504,Jr Mortgage & HELOC,5.225339179,6.50376444,0.625412112,0.742460047,7.02771387,6.948495881,5.97927987,6.511509413
2021-09-30,23504,Jr Mortgage & HELOC,5.533458451,7.510066456,0.671669774,0.872350117,7.500127441,7.678076116,6.116749126,7.371463146
2021-12-31,23504,Jr Mortgage & HELOC,5.765885471,8.396397459,0.720405005,0.983578102,8.03116206,8.554392612,6.251404003,8.320573814
2022-03-31,23504,Jr Mortgage & HELOC,5.993635277,9.273698001,0.763037725,1.056161889,8.920081823,9.874519691,6.382074253,9.361229749
2022-06-30,23504,Jr Mortgage & HELOC,6.186330247,10.01468077,0.809515582,1.097267509,8.223719031,9.747028003,6.443461712,10.53610787
2022-09-30,23504,Jr Mortgage & HELOC,6.370728451,10.69318396,0.851960983,1.100515343,8.81719612,11.10430095,6.413273091,11.79008885
2022-12-31,23504,Jr Mortgage & HELOC,6.553336263,11.25628326,0.886684951,1.06035558,9.425778695,12.55730888,6.288773607,12.79256769
2023-03-31,23504,Jr Mortgage & HELOC,6.757101931,11.77352179,0.918804834,0.993176721,10.07326462,14.09527696,6.122229024,13.60638026
2023-06-30,23504,Jr Mortgage & HELOC,6.648603162,11.33745603,0.893561438,0.802761222,10.42005641,15.64698007,5.516787759,13.83155132
2023-09-30,23504,Jr Mortgage & HELOC,6.53606766,10.77393322,0.884790123,0.588272251,10.87391347,16.91467316,5.154634476,13.61940867
2023-12-31,23504,Jr Mortgage & HELOC,6.455094412,10.18302314,0.894768791,0.368554132,11.32524763,18.0104058,4.8435559,13.21732245
2024-03-31,23504,Jr Mortgage & HELOC,6.394478982,9.607260559,0.902641342,0.165029938,11.80732442,19.06056834,4.554669753,12.68612263
2020-12-31,23504,Comm. & Industrial,4.984450046,4.984450046,11.66262386,11.66262386,25.25275915,25.25275915,5.49331055,5.49331055
2021-03-31,23504,Comm. & Industrial,4.22808736,3.724064288,12.33063057,12.22036694,20.88047486,23.12345661,5.712928538,5.797476181
2021-06-30,23504,Comm. & Industrial,4.43525956,3.435390424,11.49019829,11.62101804,20.73778036,25.68725698,5.658816082,6.084352311
2021-09-30,23504,Comm. & Industrial,4.30261136,2.867639194,10.09914624,10.50987569,20.2139536,28.2085705,5.145629125,5.969076635
2021-12-31,23504,Comm. & Industrial,4.439687263,2.637774143,10.06931613,10.74908297,20.18692411,31.20864388,5.022711763,6.156747822
2022-03-31,23504,Comm. & Industrial,4.726750573,2.630055958,9.263670866,10.21961129,20.49091054,34.59295902,5.078782643,6.425993879
2022-06-30,23504,Comm. & Industrial,4.839976026,2.517652907,8.424448458,9.72321007,19.83820226,36.82597835,4.886878021,6.247287254
2022-09-30,23504,Comm. & Industrial,5.141411788,2.503937963,8.496608794,10.24936884,12.00435178,32.46394665,4.94659837,6.213376638
2022-12-31,23504,Comm. & Industrial,4.650207783,1.737003783,7.544612508,9.683674592,11.98704115,35.49173593,5.362679859,6.45471335
2023-03-31,23504,Comm. & Industrial,5.116532441,1.982720428,7.650271202,10.07063297,11.1936936,36.96940759,4.888229686,5.731586726
2023-06-30,23504,Comm. & Industrial,5.012701945,1.996396943,7.247340507,9.964242216,10.12682586,36.01811883,4.989907757,5.532637394
2023-09-30,23504,Comm. & Industrial,4.924331576,2.108191568,6.993458999,9.666135521,9.381516892,34.50429019,5.110674991,5.128715827
2023-12-31,23504,Comm. & Industrial,4.851535679,2.282069364,6.760940704,9.338382423,8.826506525,32.49745813,5.271484533,4.69549236
2024-03-31,23504,Comm. & Industrial,4.780563948,2.500728102,6.536579537,9.008153148,8.369558444,30.17334566,5.443048574,4.363680899
2020-12-31,23504,Comm. Real Estate,1.973093379,1.973093379,5.664068238,5.664068238,1.155371825,1.155371825,2.031290667,2.031290667
2021-03-31,23504,Comm. Real Estate,2.021144246,1.967344496,6.436708424,7.776403365,1.989777848,1.61792245,2.194877604,2.122389471
2021-06-30,23504,Comm. Real Estate,2.066204649,1.954589823,7.287802792,10.77674852,2.176676247,2.120716503,2.289041949,2.311497717
2021-09-30,23504,Comm. Real Estate,0.554990797,0.38564882,6.996686194,12.99509145,2.783666387,3.144289281,2.351273874,2.521609366
2021-12-31,23504,Comm. Real Estate,0.632689234,0.40222642,6.919995277,15.50440745,3.333230777,4.102895858,2.385175258,2.720344084
2022-03-31,23504,Comm. Real Estate,0.711472809,0.417304787,7.178760628,18.51540756,3.742741076,4.962410691,2.405899035,2.933945091
