rssd_id,portfolio,Peer,state,present,peer_rssd_id,Assets,color,Size,loc_x,loc_y,name
2372774,Comm. Real Estate,bank1,Illinois,1,426534,3,#fffb00,8,-27,37,HEARTLAND B&TC
2372774,Comm. Real Estate,bank2,California,1,930965,4,#ff00ff,12,-145,40,MANUFACTURERS BK
2372774,Comm. Real Estate,bank3,Utah,1,984379,3,#1900ff,8,-110,35,ALTABANK
2385514,Comm. Real Estate,bank0,Mississippi,2,2385514,5,#000000,10,-28,53,FIRST NAT BKG ASSN
2385514,Comm. Real Estate,bank1,Mississippi,1,121642,4,#fffb00,8,-29,58,BANKPLUS
2385514,Comm. Real Estate,bank2,Illinois,1,773247,6,#ff00ff,12,-27,37,MIDLAND ST BK
2385514,Comm. Real Estate,bank3,New Jersey,1,2954059,2,#1900ff,6,28,35,BCB CMNTY BK
2390929,Comm. Real Estate,bank0,Michigan,2,2390929,2,#000000,8,-8,16,BANK ANN ARBOR
2390929,Comm. Real Estate,bank1,South Dakota,1,256553,3,#fffb00,12,-65,15,DACOTAH BK
2390929,Comm. Real Estate,bank2,Missouri,1,299046,2,#ff00ff,8,-38,38,CENTRAL BK OF BOONE CTY
2390929,Comm. Real Estate,bank3,Alaska,1,1718188,2,#1900ff,8,-165,0,NORTHRIM BK
2434113,Comm. Real Estate,bank0,Rhode Island,2,2434113,3,#000000,8,40,30,BANK RHODE ISLAND
2434113,Comm. Real Estate,bank1,Texas,1,353555,6,#fffb00,12,-60,60,AMARILLO NB
2434113,Comm. Real Estate,bank2,Colorado,1,474759,4,#ff00ff,10,-85,38,SUNFLOWER BK NA
2434113,Comm. Real Estate,bank3,Illinois,1,936136,2,#1900ff,6,-27,37,OLD SECOND NB
2471239,Comm. Real Estate,bank0,Maryland,2,2471239,1,#000000,6,22,38,CFG CMNTY BK
2471239,Comm. Real Estate,bank1,New York,1,292908,2,#fffb00,10,28,18,EVANS BK NA
2471239,Comm. Real Estate,bank2,Pennsylvania,1,556815,2,#ff00ff,10,15,30,PEOPLES BK A CODORUS VALLEY CO
2471239,Comm. Real Estate,bank3,Illinois,1,671334,2,#1900ff,10,-27,37,REPUBLIC BK OF CHICAGO
2508751,Comm. Real Estate,bank0,Illinois,2,2508751,3,#000000,10,-27,37,BARRINGTON B&TC NA
2508751,Comm. Real Estate,bank1,Iowa,1,642549,1,#fffb00,6,-38,23,DUBUQUE B&TC
2508751,Comm. Real Estate,bank2,California,1,802866,95,#ff00ff,12,-145,40,SILICON VALLEY BK
2508751,Comm. Real Estate,bank3,Florida,1,1867983,2,#1900ff,8,0,63,CITIZENS FIRST BK
2562164,Comm. Real Estate,bank0,Washington,2,2562164,1,#000000,8,-138,0,COASTAL CMNTY BK
2562164,Comm. Real Estate,bank1,New York,1,24006,1,#fffb00,8,28,18,PCSB BK
2562164,Comm. Real Estate,bank2,Missouri,1,535753,2,#ff00ff,12,-38,38,ACADEMY BK NA
2562164,Comm. Real Estate,bank3,Utah,1,933975,1,#1900ff,8,-110,35,BANK OF UT
2596646,Comm. Real Estate,bank0,Arkansas,2,2596646,1,#000000,8,-42,48,FIRST CMNTY BK
2596646,Comm. Real Estate,bank1,Pennsylvania,1,18827,1,#fffb00,8,15,30,NEXTIER BK NA
2596646,Comm. Real Estate,bank2,Missouri,1,625654,1,#ff00ff,8,-38,38,COUNTRY CLUB BK
2596646,Comm. Real Estate,bank3,New Mexico,1,2649122,2,#1900ff,12,-90,50,NEW MEXICO B&TC
2608754,Comm. Real Estate,bank0,Michigan,2,2608754,4,#000000,8,-8,16,MERCANTILE BK OF MI
2608754,Comm. Real Estate,bank1,Arkansas,1,673440,6,#fffb00,10,-42,48,FIRST SECURITY BK
2608754,Comm. Real Estate,bank2,Illinois,1,773247,6,#ff00ff,10,-27,37,MIDLAND ST BK
2608754,Comm. Real Estate,bank3,New Jersey,1,2954059,2,#1900ff,6,28,35,BCB CMNTY BK
2618780,Comm. Real Estate,bank0,Texas,2,2618780,38,#000000,12,-60,60,TEXAS CAP BK NA
2618780,Comm. Real Estate,bank1,Mississippi,1,749242,14,#fffb00,8,-28,53,RENASANT BK
2618780,Comm. Real Estate,bank2,Georgia,1,1017939,17,#ff00ff,10,-5,55,UNITED CMNTY BK
2618780,Comm. Real Estate,bank3,Maryland,1,2652092,10,#1900ff,6,22,38,EAGLEBANK
2634191,Comm. Real Estate,bank0,Montana,2,2634191,17,#000000,8,-100,2,GLACIER BK
2634191,Comm. Real Estate,bank1,Indiana,1,208244,22,#fffb00,12,-13,33,OLD NB
2634191,Comm. Real Estate,bank2,Washington,1,352772,14,#ff00ff,6,-138,0,BANNER BK
2634191,Comm. Real Estate,bank3,Florida,1,814430,17,#1900ff,8,0,63,CITY NB OF FL
2634351,Comm. Real Estate,bank0,Michigan,2,2634351,2,#000000,10,-8,16,MACATAWA BK
2634351,Comm. Real Estate,bank1,Mississippi,1,69333,1,#fffb00,6,-28,53,CITIZENS NB OF MERIDIAN
2634351,Comm. Real Estate,bank2,Maine,1,439404,2,#ff00ff,10,50,10,FIRST NB
2634351,Comm. Real Estate,bank3,Wisconsin,1,2693264,2,#1900ff,10,-30,15,TOWN BK NA
2649122,Comm. Real Estate,bank0,New Mexico,2,2649122,2,#000000,12,-90,50,NEW MEXICO B&TC
2649122,Comm. Real Estate,bank1,Missouri,1,508346,1,#fffb00,8,-38,38,HAWTHORN BK
2649122,Comm. Real Estate,bank2,Pennsylvania,1,678717,1,#ff00ff,8,15,30,VIST BK
2649122,Comm. Real Estate,bank3,California,1,703767,1,#1900ff,8,-145,40,CENTRAL VALLEY CMNTY BK
2652092,Comm. Real Estate,bank0,Maryland,2,2652092,10,#000000,6,22,38,EAGLEBANK
2652092,Comm. Real Estate,bank1,Washington,1,352772,14,#fffb00,8,-138,0,BANNER BK
2652092,Comm. Real Estate,bank2,Georgia,1,1017939,17,#ff00ff,10,-5,55,UNITED CMNTY BK
2652092,Comm. Real Estate,bank3,Texas,1,2618780,38,#1900ff,12,-60,60,TEXAS CAP BK NA
2693264,Comm. Real Estate,bank0,Wisconsin,2,2693264,2,#000000,10,-30,15,TOWN BK NA
2693264,Comm. Real Estate,bank1,Mississippi,1,69333,1,#fffb00,6,-28,53,CITIZENS NB OF MERIDIAN
2693264,Comm. Real Estate,bank2,Iowa,1,674849,1,#ff00ff,6,-38,23,LUANA SVG BK
2693264,Comm. Real Estate,bank3,Michigan,1,2634351,2,#1900ff,10,-8,16,MACATAWA BK
2694681,Comm. Real Estate,bank0,Texas,2,2694681,2,#000000,6,-60,60,AMERICAN FNB
2694681,Comm. Real Estate,bank1,Kentucky,1,317342,4,#fffb00,8,-12,42,STOCK YARDS B&TC
2694681,Comm. Real Estate,bank2,Iowa,1,836843,5,#ff00ff,12,-38,23,MIDWESTONE BK
2694681,Comm. Real Estate,bank3,California,1,2209553,4,#1900ff,8,-145,40,HERITAGE BK OF CMRC
2705895,Comm. Real Estate,bank0,New York,2,2705895,4,#000000,6,28,18,METROPOLITAN CMRL BK
2705895,Comm. Real Estate,bank1,New York,1,702117,10,#fffb00,12,20,20,NBT BK NA
2705895,Comm. Real Estate,bank2,Indiana,1,783648,5,#ff00ff,8,-13,33,CENTIER BK
2705895,Comm. Real Estate,bank3,Washington,1,881478,6,#1900ff,10,-138,0,HERITAGE BK
2717012,Comm. Real Estate,bank0,California,2,2717012,1,#000000,8,-145,40,PACIFIC MERC BK
2717012,Comm. Real Estate,bank1,Wisconsin,1,163549,1,#fffb00,8,-30,15,INCREDIBLEBANK
2717012,Comm. Real Estate,bank2,Idaho,1,543262,2,#ff00ff,12,-120,20,DL EVANS BK
2717012,Comm. Real Estate,bank3,Texas,1,807955,1,#1900ff,8,-60,60,AMERICAN BK NA
2734729,Comm. Real Estate,bank0,California,2,2734729,3,#000000,8,-145,40,AMERICAN BUS BK
2734729,Comm. Real Estate,bank1,California,1,808260,4,#fffb00,10,-153,30,FARMERS & MRCH BK CENT CA
2734729,Comm. Real Estate,bank2,New York,1,918918,9,#ff00ff,12,28,18,SAFRA NB OF NY
2734729,Comm. Real Estate,bank3,Virginia,1,958727,2,#1900ff,6,15,42,AMERICAN NB&TC
2736291,Comm. Real Estate,bank0,New York,2,2736291,10,#000000,6,28,18,POPULAR BK
2736291,Comm. Real Estate,bank1,Mississippi,1,342634,15,#fffb00,8,-28,53,TRUSTMARK NB
2736291,Comm. Real Estate,bank2,Montana,1,659855,17,#ff00ff,12,-100,2,FIRST INTRST BK
2736291,Comm. Real Estate,bank3,Minnesota,1,800657,15,#1900ff,8,-45,5,BREMER BK NA
2737980,Comm. Real Estate,bank0,Michigan,2,2737980,3,#000000,12,-8,16,NORTHPOINTE BK
2737980,Comm. Real Estate,bank1,Texas,1,273662,1,#fffb00,6,-60,60,FIRST ST BK
2737980,Comm. Real Estate,bank2,South Dakota,1,374653,2,#ff00ff,8,-65,15,FIRST PREMIER BK
2737980,Comm. Real Estate,bank3,Michigan,1,413141,2,#1900ff,8,-12,20,FIRST NB AMER
2743244,Comm. Real Estate,bank0,Louisiana,2,2743244,2,#000000,10,-40,60,RED RIVER BK
2743244,Comm. Real Estate,bank1,Missouri,1,330855,2,#fffb00,10,-38,38,BANK OF MO
2743244,Comm. Real Estate,bank2,Tennessee,1,340135,1,#ff00ff,6,-15,47,BANK OF TN
2743244,Comm. Real Estate,bank3,Texas,1,548351,2,#1900ff,10,-60,60,AUSTIN BK TX NA
2746263,Comm. Real Estate,bank0,Texas,2,2746263,1,#000000,8,-60,60,FIRSTCAPITAL BK OF TX NA
2746263,Comm. Real Estate,bank1,Arkansas,1,12946,1,#fffb00,8,-42,48,FARMERS B&TC
2746263,Comm. Real Estate,bank2,New York,1,176101,1,#ff00ff,8,28,18,ORANGE B&TC
2746263,Comm. Real Estate,bank3,Illinois,1,375034,2,#1900ff,12,-27,37,WEST SUBURBAN BK
2757205,Comm. Real Estate,bank0,West Virginia,2,2757205,2,#000000,8,5,40,MVB BK INC
2757205,Comm. Real Estate,bank1,California,1,507068,3,#fffb00,12,-145,40,EXCHANGE BK
2757205,Comm. Real Estate,bank2,Texas,1,842460,2,#ff00ff,8,-60,60,LONE STAR NB
2757205,Comm. Real Estate,bank3,Maryland,1,933023,1,#1900ff,6,22,38,SHORE UNITED BK
2758613,Comm. Real Estate,bank0,Indiana,2,2758613,4,#000000,8,-13,33,FIRST INTERNET BK IN
2758613,Comm. Real Estate,bank1,Illinois,1,201834,2,#fffb00,6,-27,37,LAKESIDE BK
2758613,Comm. Real Estate,bank2,Montana,1,651859,4,#ff00ff,8,-100,2,STOCKMAN BK OF MT
2758613,Comm. Real Estate,bank3,California,1,739560,5,#1900ff,12,-145,40,FREMONT BK
2764212,Comm. Real Estate,bank0,New Jersey,2,2764212,2,#000000,8,28,35,PARKE BK
2764212,Comm. Real Estate,bank1,Missouri,1,299046,2,#fffb00,8,-38,38,CENTRAL BK OF BOONE CTY
2764212,Comm. Real Estate,bank2,Pennsylvania,1,342410,2,#ff00ff,8,15,30,ORRSTOWN BK
2764212,Comm. Real Estate,bank3,Illinois,1,2938198,3,#1900ff,12,-27,37,NORTHBROOK B&TC NA
2797724,Comm. Real Estate,bank0,Virginia,2,2797724,14,#000000,6,15,42,TOWNEBANK
2797724,Comm. Real Estate,bank1,Mississippi,1,342634,15,#fffb00,8,-28,53,TRUSTMARK NB
2797724,Comm. Real Estate,bank2,Missouri,1,936855,30,#ff00ff,12,-38,38,UMB BK NA
2797724,Comm. Real Estate,bank3,Illinois,1,1007846,20,#1900ff,10,-27,37,FIRST MW BK
2808602,Comm. Real Estate,bank0,Maryland,2,2808602,1,#000000,6,22,38,CAPITAL BANK NA
2808602,Comm. Real Estate,bank1,Virginia,1,223322,2,#fffb00,10,15,42,FIRST B&TC
2808602,Comm. Real Estate,bank2,Tennessee,1,340135,1,#ff00ff,6,-15,47,BANK OF TN
2808602,Comm. Real Estate,bank3,New York,1,884303,2,#1900ff,10,28,18,CHEMUNG CANAL TC
2849801,Comm. Real Estate,bank0,South Carolina,2,2849801,2,#000000,8,5,55,SOUTHERN FIRST BK
2849801,Comm. Real Estate,bank1,Missouri,1,272272,2,#fffb00,8,-38,38,SOUTHERN BK
2849801,Comm. Real Estate,bank2,Louisiana,1,422433,2,#ff00ff,8,-40,60,FIRST GUARANTY BK
2849801,Comm. Real Estate,bank3,Missouri,1,707354,3,#1900ff,12,-42,42,FIRST ST CMNTY BK
2858960,Comm. Real Estate,bank0,Delaware,2,2858960,6,#000000,6,28,38,BANCORP BK
2858960,Comm. Real Estate,bank1,Massachusetts,1,35301,268,#fffb00,12,38,23,STATE STREET B&TC
2858960,Comm. Real Estate,bank2,New York,1,202907,13,#ff00ff,10,28,18,COMMUNITY BK NA
2858960,Comm. Real Estate,bank3,Illinois,1,2239288,8,#1900ff,8,-27,37,WINTRUST BK NA
2867337,Comm. Real Estate,bank0,California,2,2867337,2,#000000,6,-145,40,FIVE STAR BK
2867337,Comm. Real Estate,bank1,Pennsylvania,1,278818,2,#fffb00,6,15,30,PEOPLES SCTY B&TC
2867337,Comm. Real Estate,bank2,Pennsylvania,1,786612,3,#ff00ff,10,10,27,MID PENN BK
2867337,Comm. Real Estate,bank3,California,1,808260,4,#1900ff,12,-153,30,FARMERS & MRCH BK CENT CA
2913887,Comm. Real Estate,bank0,North Carolina,2,2913887,1,#000000,6,9,48,SELECT B&TC
2913887,Comm. Real Estate,bank1,Missouri,1,506249,2,#fffb00,8,-38,38,CENTRAL BK OF ST LOUIS
2913887,Comm. Real Estate,bank2,Michigan,1,636771,4,#ff00ff,12,-8,16,INDEPENDENT BK
2913887,Comm. Real Estate,bank3,Virginia,1,2353595,2,#1900ff,8,15,42,FIRST CMNTY BK
2925666,Comm. Real Estate,bank0,Tennessee,2,2925666,33,#000000,10,-15,47,PINNACLE BK
2925666,Comm. Real Estate,bank1,Illinois,1,75633,151,#fffb00,12,-27,37,BMO HARRIS BK NA
2925666,Comm. Real Estate,bank2,Oregon,1,143662,29,#ff00ff,8,-150,20,UMPQUA BK
2925666,Comm. Real Estate,bank3,California,1,494261,28,#1900ff,6,-145,40,PACIFIC WESTERN BK
2938198,Comm. Real Estate,bank0,Illinois,2,2938198,3,#000000,12,-27,37,NORTHBROOK B&TC NA
2938198,Comm. Real Estate,bank1,Missouri,1,299046,2,#fffb00,8,-38,38,CENTRAL BK OF BOONE CTY
2938198,Comm. Real Estate,bank2,Pennsylvania,1,342410,2,#ff00ff,8,15,30,ORRSTOWN BK
2938198,Comm. Real Estate,bank3,New Jersey,1,2764212,2,#1900ff,8,28,35,PARKE BK
2941068,Comm. Real Estate,bank0,Wisconsin,2,2941068,4,#000000,8,-30,15,NICOLET NB
2941068,Comm. Real Estate,bank1,Kentucky,1,509811,4,#fffb00,8,-12,42,COMMUNITY TR BK INC
2941068,Comm. Real Estate,bank2,Ohio,1,542528,2,#ff00ff,6,-5,35,CIVISTA BK
2941068,Comm. Real Estate,bank3,New York,1,918918,9,#1900ff,12,28,18,SAFRA NB OF NY
2954059,Comm. Real Estate,bank0,New Jersey,2,2954059,2,#000000,6,28,35,BCB CMNTY BK
2954059,Comm. Real Estate,bank1,Mississippi,1,121642,4,#fffb00,8,-28,53,BANKPLUS
2954059,Comm. Real Estate,bank2,Illinois,1,773247,6,#ff00ff,12,-27,37,MIDLAND ST BK
2954059,Comm. Real Estate,bank3,Michigan,1,2608754,4,#1900ff,8,-8,16,MERCANTILE BK OF MI
5210,Credit Cards,bank0,Pennsylvania,2,5210,2,#000000,8,15,30,ACNB BK
5210,Credit Cards,bank1,Missouri,1,572374,5,#fffb00,12,-38,38,GREAT SOUTHERN BK
5210,Credit Cards,bank2,Florida,1,1867983,2,#ff00ff,8,0,63,CITIZENS FIRST BK
5210,Credit Cards,bank3,New Jersey,1,2954059,2,#1900ff,8,28,35,BCB CMNTY BK
9807,Credit Cards,bank0,New Jersey,2,9807,2,#000000,8,28,35,AMBOY BK
9807,Credit Cards,bank1,Pennsylvania,1,5210,2,#fffb00,8,15,30,ACNB BK
9807,Credit Cards,bank2,Missouri,1,572374,5,#ff00ff,12,-38,38,GREAT SOUTHERN BK
9807,Credit Cards,bank3,Florida,1,1867983,2,#1900ff,8,0,63,CITIZENS FIRST BK
12311,Credit Cards,bank0,Ohio,2,12311,120,#000000,8,-5,35,HUNTINGTON NB
12311,Credit Cards,bank1,Illinois,1,75633,151,#fffb00,12,-27,37,BMO HARRIS BK NA
12311,Credit Cards,bank2,New York,1,501105,138,#ff00ff,10,28,18,MANUFACTURERS & TRADERS TC
12311,Credit Cards,bank3,Missouri,1,601050,31,#1900ff,6,-38,38,COMMERCE BK
12946,Credit Cards,bank0,Arkansas,2,12946,1,#000000,6,-42,48,FARMERS B&TC
12946,Credit Cards,bank1,Colorado,1,255659,5,#fffb00,10,-85,38,BANK OF COLORADO
12946,Credit Cards,bank2,Texas,1,575254,3,#ff00ff,8,-60,60,CITY BK
12946,Credit Cards,bank3,Iowa,1,811046,5,#1900ff,10,-38,23,BANKERS TC
17147,Credit Cards,bank0,Indiana,2,17147,13,#000000,12,-13,33,FIRST MRCHS BK
17147,Credit Cards,bank1,Pennsylvania,1,5210,2,#fffb00,6,15,30,ACNB BK
17147,Credit Cards,bank2,Missouri,1,572374,5,#ff00ff,10,-38,38,GREAT SOUTHERN BK
17147,Credit Cards,bank3,Florida,1,1867983,2,#1900ff,6,0,63,CITIZENS FIRST BK
18827,Credit Cards,bank0,Pennsylvania,2,18827,1,#000000,6,15,30,NEXTIER BK NA
18827,Credit Cards,bank1,Pennsylvania,1,5210,2,#fffb00,8,10,27,ACNB BK
18827,Credit Cards,bank2,Missouri,1,572374,5,#ff00ff,12,-38,38,GREAT SOUTHERN BK
18827,Credit Cards,bank3,Florida,1,1867983,2,#1900ff,8,0,63,CITIZENS FIRST BK
23504,Credit Cards,bank0,New York,2,23504,6,#000000,6,28,18,BNB BK
23504,Credit Cards,bank1,New York,1,101019,7,#fffb00,8,20,20,BANK LEUMI USA
23504,Credit Cards,bank2,Oklahoma,1,1386251,8,#ff00ff,10,-55,46,BANCFIRST
23504,Credit Cards,bank3,New York,1,2736291,10,#1900ff,12,30,27,POPULAR BK
24006,Credit Cards,bank0,New York,2,24006,1,#000000,6,28,18,PCSB BK
24006,Credit Cards,bank1,Pennsylvania,1,5210,2,#fffb00,8,15,30,ACNB BK
24006,Credit Cards,bank2,Missouri,1,572374,5,#ff00ff,12,-38,38,GREAT SOUTHERN BK
24006,Credit Cards,bank3,Florida,1,1867983,2,#1900ff,8,0,63,CITIZENS FIRST BK
24668,Credit Cards,bank0,Texas,2,24668,1,#000000,6,-60,60,BTH BK NA
24668,Credit Cards,bank1,Pennsylvania,1,5210,2,#fffb00,8,15,30,ACNB BK
24668,Credit Cards,bank2,Missouri,1,572374,5,#ff00ff,12,-38,38,GREAT SOUTHERN BK
24668,Credit Cards,bank3,Florida,1,1867983,2,#1900ff,8,0,63,CITIZENS FIRST BK
26765,Credit Cards,bank0,Texas,2,26765,2,#000000,8,-60,60,VANTAGE BK TX
26765,Credit Cards,bank1,Pennsylvania,1,5210,2,#fffb00,8,15,30,ACNB BK
26765,Credit Cards,bank2,Missouri,1,572374,5,#ff00ff,12,-38,38,GREAT SOUTHERN BK
26765,Credit Cards,bank3,Florida,1,1867983,2,#1900ff,8,0,63,CITIZENS FIRST BK
30810,Credit Cards,bank0,Delaware,2,30810,122,#000000,8,28,38,DISCOVER BK
30810,Credit Cards,bank1,North Carolina,1,480228,2157,#fffb00,12,9,48,BANK OF AMER NA
30810,Credit Cards,bank2,Utah,1,1394676,134,#ff00ff,10,-110,35,AMERICAN EXPRESS NB
30810,Credit Cards,bank3,Virginia,1,2253891,111,#1900ff,6,15,42,CAPITAL ONE BK USA NA
34537,Credit Cards,bank0,Florida,2,34537,8,#000000,8,0,63,SEACOAST NB
34537,Credit Cards,bank1,New York,1,320119,10,#fffb00,10,28,18,ISRAEL DISCOUNT BK OF NY
34537,Credit Cards,bank2,New York,1,837000,4,#ff00ff,6,20,20,FIRST NB OF LONG ISLAND
34537,Credit Cards,bank3,Pennsylvania,1,2354985,18,#1900ff,12,15,30,CUSTOMERS BK
35301,Credit Cards,bank0,Massachusetts,2,35301,268,#000000,12,38,23,STATE STREET B&TC
35301,Credit Cards,bank1,Pennsylvania,1,5210,2,#fffb00,6,15,30,ACNB BK
35301,Credit Cards,bank2,Missouri,1,572374,5,#ff00ff,10,-38,38,GREAT SOUTHERN BK
35301,Credit Cards,bank3,Florida,1,1867983,2,#1900ff,6,0,63,CITIZENS FIRST BK
35570,Credit Cards,bank0,New Jersey,2,35570,26,#000000,12,28,35,INVESTORS BK
35570,Credit Cards,bank1,Pennsylvania,1,5210,2,#fffb00,6,15,30,ACNB BK
35570,Credit Cards,bank2,Missouri,1,572374,5,#ff00ff,10,-38,38,GREAT SOUTHERN BK
35570,Credit Cards,bank3,Florida,1,1867983,2,#1900ff,6,0,63,CITIZENS FIRST BK
37435,Credit Cards,bank0,Georgia,2,37435,1,#000000,6,-5,55,UNITED BK
37435,Credit Cards,bank1,Kansas,1,160959,2,#fffb00,8,-60,38,KS STATEBANK
37435,Credit Cards,bank2,Illinois,1,825146,4,#ff00ff,10,-27,37,MORTON CMNTY BK
37435,Credit Cards,bank3,Montana,1,2634191,17,#1900ff,12,-100,2,GLACIER BK
37640,Credit Cards,bank0,Indiana,2,37640,4,#000000,8,-13,33,GERMAN AMER BK
37640,Credit Cards,bank1,Washington,1,58971,9,#fffb00,12,-138,0,WASHINGTON TR BK
37640,Credit Cards,bank2,North Dakota,1,236153,4,#ff00ff,8,-65,2,FIRST INTERNATIONAL B&TC
37640,Credit Cards,bank3,Missouri,1,299046,2,#1900ff,6,-38,38,CENTRAL BK OF BOONE CTY
42420,Credit Cards,bank0,Pennsylvania,2,42420,9,#000000,12,15,30,FIRST COMMONWEALTH BK
42420,Credit Cards,bank1,Missouri,1,290052,1,#fffb00,6,-38,38,CENTRAL BK OF THE OZARKS
42420,Credit Cards,bank2,Nebraska,1,450856,5,#ff00ff,10,-70,27,UNION B&TC
42420,Credit Cards,bank3,Wisconsin,1,2941068,4,#1900ff,8,-30,15,NICOLET NB
42448,Credit Cards,bank0,Arkansas,2,42448,1,#000000,6,-42,48,FIRST NB
42448,Credit Cards,bank1,Pennsylvania,1,212522,1,#fffb00,6,15,30,SOMERSET TC
42448,Credit Cards,bank2,Nebraska,1,660655,4,#ff00ff,10,-70,27,AMERICAN NB
42448,Credit Cards,bank3,Iowa,1,836843,5,#1900ff,12,-38,23,MIDWESTONE BK
45560,Credit Cards,bank0,Texas,2,45560,2,#000000,8,-60,60,JEFFERSON BK
45560,Credit Cards,bank1,Pennsylvania,1,5210,2,#fffb00,8,15,30,ACNB BK
45560,Credit Cards,bank2,Missouri,1,572374,5,#ff00ff,12,-38,38,GREAT SOUTHERN BK
45560,Credit Cards,bank3,Florida,1,1867983,2,#1900ff,8,0,63,CITIZENS FIRST BK
56351,Credit Cards,bank0,Texas,2,56351,2,#000000,8,-60,60,VERABANK NA
56351,Credit Cards,bank1,Pennsylvania,1,5210,2,#fffb00,8,15,30,ACNB BK
56351,Credit Cards,bank2,Missouri,1,572374,5,#ff00ff,12,-38,38,GREAT SOUTHERN BK
56351,Credit Cards,bank3,Florida,1,1867983,2,#1900ff,8,0,63,CITIZENS FIRST BK
58243,Credit Cards,bank0,Wisconsin,2,58243,6,#000000,8,-30,15,JOHNSON BK
58243,Credit Cards,bank1,Utah,1,243375,2,#fffb00,6,-110,35,GREEN DOT BK
58243,Credit Cards,bank2,Kentucky,1,316840,6,#ff00ff,8,-12,42,REPUBLIC B&TC
58243,Credit Cards,bank3,Texas,1,664756,33,#1900ff,12,-60,60,PROSPERITY BK
58971,Credit Cards,bank0,Washington,2,58971,9,#000000,12,-138,0,WASHINGTON TR BK
58971,Credit Cards,bank1,Indiana,1,37640,4,#fffb00,8,-13,33,GERMAN AMER BK
58971,Credit Cards,bank2,North Dakota,1,236153,4,#ff00ff,8,-65,2,FIRST INTERNATIONAL B&TC
58971,Credit Cards,bank3,Missouri,1,299046,2,#1900ff,6,-38,38,CENTRAL BK OF BOONE CTY
59316,Credit Cards,bank0,Pennsylvania,2,59316,1,#000000,6,15,30,WAYNE BK
59316,Credit Cards,bank1,Pennsylvania,1,5210,2,#fffb00,8,10,27,ACNB BK
59316,Credit Cards,bank2,Missouri,1,572374,5,#ff00ff,12,-38,38,GREAT SOUTHERN BK
59316,Credit Cards,bank3,Florida,1,1867983,2,#1900ff,8,0,63,CITIZENS FIRST BK
60143,Credit Cards,bank0,Texas,2,60143,83,#000000,12,-60,60,COMERICA BK
60143,Credit Cards,bank1,Pennsylvania,1,5210,2,#fffb00,6,15,30,ACNB BK
60143,Credit Cards,bank2,Missouri,1,572374,5,#ff00ff,10,-38,38,GREAT SOUTHERN BK
60143,Credit Cards,bank3,Florida,1,1867983,2,#1900ff,6,0,63,CITIZENS FIRST BK
61122,Credit Cards,bank0,Maryland,2,61122,1,#000000,6,22,38,FIRST UNITED B&TR
61122,Credit Cards,bank1,Pennsylvania,1,5210,2,#fffb00,8,15,30,ACNB BK
61122,Credit Cards,bank2,Missouri,1,572374,5,#ff00ff,12,-38,38,GREAT SOUTHERN BK
61122,Credit Cards,bank3,Florida,1,1867983,2,#1900ff,8,0,63,CITIZENS FIRST BK
63069,Credit Cards,bank0,California,2,63069,72,#000000,12,-145,40,CITY NB
63069,Credit Cards,bank1,Colorado,1,288853,23,#fffb00,8,-85,38,FIRSTBANK
63069,Credit Cards,bank2,Mississippi,1,606046,23,#ff00ff,8,-28,53,BANCORPSOUTH BK
63069,Credit Cards,bank3,Montana,1,659855,17,#1900ff,6,-100,2,FIRST INTRST BK
65858,Credit Cards,bank0,Kansas,2,65858,2,#000000,8,-60,38,EMPRISE BK
65858,Credit Cards,bank1,Pennsylvania,1,5210,2,#fffb00,8,15,30,ACNB BK
65858,Credit Cards,bank2,Missouri,1,572374,5,#ff00ff,12,-38,38,GREAT SOUTHERN BK
65858,Credit Cards,bank3,Florida,1,1867983,2,#1900ff,8,0,63,CITIZENS FIRST BK
69333,Credit Cards,bank0,Mississippi,2,69333,1,#000000,6,-28,53,CITIZENS NB OF MERIDIAN
69333,Credit Cards,bank1,Pennsylvania,1,5210,2,#fffb00,8,15,30,ACNB BK
69333,Credit Cards,bank2,Missouri,1,572374,5,#ff00ff,12,-38,38,GREAT SOUTHERN BK
69333,Credit Cards,bank3,Florida,1,1867983,2,#1900ff,8,0,63,CITIZENS FIRST BK
74140,Credit Cards,bank0,Michigan,2,74140,1,#000000,6,-8,16,ISABELLA BK
74140,Credit Cards,bank1,Pennsylvania,1,5210,2,#fffb00,8,15,30,ACNB BK
74140,Credit Cards,bank2,Missouri,1,572374,5,#ff00ff,12,-38,38,GREAT SOUTHERN BK
74140,Credit Cards,bank3,Florida,1,1867983,2,#1900ff,8,0,63,CITIZENS FIRST BK
75633,Credit Cards,bank0,Illinois,2,75633,151,#000000,12,-27,37,BMO HARRIS BK NA
75633,Credit Cards,bank1,California,1,212465,132,#fffb00,10,-145,40,MUFG UNION BK NA
75633,Credit Cards,bank2,North Carolina,1,491224,48,#ff00ff,6,9,48,FIRST-CITIZENS B&TC
75633,Credit Cards,bank3,California,1,804963,96,#1900ff,8,-153,30,BANK OF THE WEST
77851,Credit Cards,bank0,South Dakota,2,77851,2,#000000,6,-65,15,FIRST B&T
77851,Credit Cards,bank1,Ohio,1,165628,15,#fffb00,8,-5,35,FIRST FNCL BK
77851,Credit Cards,bank2,Mississippi,1,342634,15,#ff00ff,8,-28,53,TRUSTMARK NB
77851,Credit Cards,bank3,Tennessee,1,2925666,33,#1900ff,12,-15,47,PINNACLE BK
