date,rssd_id,product,chg_b,chg_s,rolling9q_b,rolling9q_s
2022-06-30,923752,Comm. Real Estate,54.72451151,56.14562973,1.479586291,1.446487044
2022-09-30,923752,Comm. Real Estate,54.50198077,56.58035912,1.641124768,1.616205342
2022-12-31,923752,Comm. Real Estate,54.98153655,55.22101249,1.676126477,1.652514528
2023-03-31,923752,Comm. Real Estate,55.9672237,55.14128572,1.506845297,1.480690378
2023-06-30,923752,Comm. Real Estate,56.06520127,56.94528775,1.55156469,1.579007334
2023-09-30,923752,Comm. Real Estate,57.34482113,59.62075584,1.549424547,1.582089551
2023-12-31,923752,Comm. Real Estate,56.83868976,61.81666815,1.640793927,1.683749088
2024-03-31,923752,Comm. Real Estate,57.51420068,63.5064491,1.569256402,1.629451791
2020-12-31,923752,Jr Mortgage & HELOC,2.525,2.525,1.544835931,1.544835931
2021-03-31,923752,Jr Mortgage & HELOC,4.448420541,3.068577138,1.676859257,1.582986987
2021-06-30,923752,Jr Mortgage & HELOC,4.749028018,3.260526945,1.826497561,1.631538617
2021-09-30,923752,Jr Mortgage & HELOC,4.487978005,2.856066159,1.961274364,1.655184307
2021-12-31,923752,Jr Mortgage & HELOC,4.223136498,3.028996886,2.088083606,1.698663781
2022-03-31,923752,Jr Mortgage & HELOC,4.001137514,2.734329866,2.196735996,1.719008113
2022-06-30,923752,Jr Mortgage & HELOC,4.203225268,2.302092094,2.326155039,1.714209697
2022-09-30,923752,Jr Mortgage & HELOC,4.409104516,2.162372377,2.461693395,1.69291182
2022-12-31,923752,Jr Mortgage & HELOC,4.610117788,2.239562005,2.617977933,1.680855456
2023-03-31,923752,Jr Mortgage & HELOC,4.751480034,2.542380059,2.780096983,1.686511016
2023-06-30,923752,Jr Mortgage & HELOC,4.680798911,2.934898317,2.804495739,1.682111655
2023-09-30,923752,Jr Mortgage & HELOC,4.610117788,3.311114505,2.803005023,1.6906063
2023-12-31,923752,Jr Mortgage & HELOC,4.539436665,3.61393256,2.814892656,1.748888409
2024-03-31,923752,Jr Mortgage & HELOC,4.468755542,3.916750614,2.8405448,1.81667638
2020-12-31,923752,Credit Cards,15,15,33.13120176,33.13120176
2021-03-31,923752,Credit Cards,4.901489144,1.719147189,35.22301293,33.44804811
2021-06-30,923752,Credit Cards,7.281460887,2.974549342,26.2443995,22.01139339
2021-09-30,923752,Credit Cards,7.563023406,2.783068669,29.82935962,22.81093421
2021-12-31,923752,Credit Cards,7.610903244,3.017142006,33.70643952,23.89084087
2022-03-31,923752,Credit Cards,7.660360183,3.448978265,37.62116401,25.17803764
2022-06-30,923752,Credit Cards,7.711197084,4.103777068,41.31798005,26.66112618
2022-09-30,923752,Credit Cards,7.827359169,4.669705527,39.87237559,23.40459203
2022-12-31,923752,Credit Cards,7.880561721,5.295514633,43.48573337,25.46971819
2023-03-31,923752,Credit Cards,7.93474996,5.860911812,39.37777786,20.09662762
2023-06-30,923752,Credit Cards,8.024855911,6.396650519,41.30954569,22.91542412
2023-09-30,923752,Credit Cards,8.081015525,6.955612773,41.86471765,25.33022402
2023-12-31,923752,Credit Cards,8.138160827,7.613182472,42.28810542,28.26090994
2024-03-31,923752,Credit Cards,8.230632428,8.255076364,42.73977772,31.44666226
2020-12-31,925411,Comm. & Industrial,0,0,0,0
2021-03-31,925411,Comm. & Industrial,0,0,0,0
2021-06-30,925411,Comm. & Industrial,0,0,0,0
2021-09-30,925411,Comm. & Industrial,0,0,0,0
2021-12-31,925411,Comm. & Industrial,0,0,0,0
2022-03-31,925411,Comm. & Industrial,0,0,0,0
2022-06-30,925411,Comm. & Industrial,0,0,0,0
2022-09-30,925411,Comm. & Industrial,0,0,0,0
2022-12-31,925411,Comm. & Industrial,0,0,0,0
2023-03-31,925411,Comm. & Industrial,0,0,0,0
2023-06-30,925411,Comm. & Industrial,0,0,0,0
2023-09-30,925411,Comm. & Industrial,0,0,0,0
2023-12-31,925411,Comm. & Industrial,0,0,0,0
2024-03-31,925411,Comm. & Industrial,0,0,0,0
2020-12-31,925411,Comm. Real Estate,0,0,0,0
2021-03-31,925411,Comm. Real Estate,0,0,0,0
2021-06-30,925411,Comm. Real Estate,0,0,0,0
2021-09-30,925411,Comm. Real Estate,0,0,0,0
2021-12-31,925411,Comm. Real Estate,0,0,0,0
2022-03-31,925411,Comm. Real Estate,0,0,0,0
2022-06-30,925411,Comm. Real Estate,0,0,0,0
2022-09-30,925411,Comm. Real Estate,0,0,0,0
2022-12-31,925411,Comm. Real Estate,0,0,0,0
2023-03-31,925411,Comm. Real Estate,0,0,0,0
2023-06-30,925411,Comm. Real Estate,0,0,0,0
2023-09-30,925411,Comm. Real Estate,0,0,0,0
2023-12-31,925411,Comm. Real Estate,0,0,0,0
2024-03-31,925411,Comm. Real Estate,0,0,0,0
2020-12-31,925411,Jr Mortgage & HELOC,0,0,0,0
2021-03-31,925411,Jr Mortgage & HELOC,0,0,0,0
2021-06-30,925411,Jr Mortgage & HELOC,0,0,0,0
2021-09-30,925411,Jr Mortgage & HELOC,0,0,0,0
2021-12-31,925411,Jr Mortgage & HELOC,0,0,0,0
2022-03-31,925411,Jr Mortgage & HELOC,0,0,0,0
2022-06-30,925411,Jr Mortgage & HELOC,0,0,0,0
2022-09-30,925411,Jr Mortgage & HELOC,0,0,0,0
2022-12-31,925411,Jr Mortgage & HELOC,0,0,0,0
2023-03-31,925411,Jr Mortgage & HELOC,0,0,0,0
2023-06-30,925411,Jr Mortgage & HELOC,0,0,0,0
2023-09-30,925411,Jr Mortgage & HELOC,0,0,0,0
2023-12-31,925411,Jr Mortgage & HELOC,0,0,0,0
2024-03-31,925411,Jr Mortgage & HELOC,0,0,0,0
2020-12-31,925411,Credit Cards,0,0,0,0
2021-03-31,925411,Credit Cards,0,0,0,0
2021-06-30,925411,Credit Cards,0,0,0,0
2021-09-30,925411,Credit Cards,0,0,0,0
2021-12-31,925411,Credit Cards,0,0,0,0
2022-03-31,925411,Credit Cards,0,0,0,0
2022-06-30,925411,Credit Cards,0,0,0,0
2022-09-30,925411,Credit Cards,0,0,0,0
2022-12-31,925411,Credit Cards,0,0,0,0
2023-03-31,925411,Credit Cards,0,0,0,0
2023-06-30,925411,Credit Cards,0,0,0,0
2023-09-30,925411,Credit Cards,0,0,0,0
2023-12-31,925411,Credit Cards,0,0,0,0
2024-03-31,925411,Credit Cards,0,0,0,0
2020-12-31,928421,Comm. & Industrial,24.5625,24.5625,7.086976336,7.086976336
2021-03-31,928421,Comm. & Industrial,10.09689948,47.86673566,7.96018024,9.498277042
2021-06-30,928421,Comm. & Industrial,10.0962082,62.39657581,9.856269208,14.76084751
2021-09-30,928421,Comm. & Industrial,8.870067516,69.73287505,13.04104779,25.27611448
2021-12-31,928421,Comm. & Industrial,8.267882803,71.65365957,22.23615721,55.19777979
2022-03-31,928421,Comm. & Industrial,8.555056836,74.01678206,277.1430387,880.2156188
2022-06-30,928421,Comm. & Industrial,8.842230868,72.70355636,198.3977052,729.3115643
2022-09-30,928421,Comm. & Industrial,9.1294049,70.98754366,131.2548244,602.3340648
2022-12-31,928421,Comm. & Industrial,10.0847687,63.61169346,89.18527082,504.782759
2023-03-31,928421,Comm. & Industrial,11.31021809,56.45701223,61.84936708,427.6185491
2023-06-30,928421,Comm. & Industrial,11.31021809,50.23592354,52.40186109,358.6516304
2023-09-30,928421,Comm. & Industrial,12.53566749,43.12547611,46.26349005,297.9228278
2023-12-31,928421,Comm. & Industrial,11.91171152,36.59475086,41.92021333,245.9150782
2024-03-31,928421,Comm. & Industrial,13.73865435,29.44006963,39.5196774,201.688835
2020-12-31,928421,Comm. Real Estate,52,52,3.811292842,3.811292842
2021-03-31,928421,Comm. Real Estate,268.2606078,257.2647163,3.36318491,3.336341909
2021-06-30,928421,Comm. Real Estate,326.8002089,472.2319443,3.637059468,3.955439214
2021-09-30,928421,Comm. Real Estate,396.5699333,615.5782116,4.335936472,5.147941157
2021-12-31,928421,Comm. Real Estate,401.2249145,656.4730267,4.718610425,6.073537233
2022-03-31,928421,Comm. Real Estate,361.6286339,658.2223362,4.988557955,6.941287497
2022-06-30,928421,Comm. Real Estate,276.4774568,607.9338094,5.103722155,7.711511435
2022-09-30,928421,Comm. Real Estate,173.3836932,537.4473528,5.016664126,8.328182102
2022-12-31,928421,Comm. Real Estate,85.98519163,410.3313475,4.757967654,8.668522077
2023-03-31,928421,Comm. Real Estate,39.22669355,321.8509051,4.633751806,9.025267459
2023-06-30,928421,Comm. Real Estate,26.71912814,290.9564262,4.068803532,8.907309824
2023-09-30,928421,Comm. Real Estate,61.11429299,297.9754917,3.480272781,8.396918052
2023-12-31,928421,Comm. Real Estate,105.4963463,333.8379772,2.867214667,7.705222289
2024-03-31,928421,Comm. Real Estate,165.1372036,368.6089813,2.378650618,7.028804763
2020-12-31,928421,Jr Mortgage & HELOC,43.4625,43.4625,6.915125867,6.915125867
2021-03-31,928421,Jr Mortgage & HELOC,71.85460623,65.71141915,7.493976442,7.389386847
2021-06-30,928421,Jr Mortgage & HELOC,69.34766212,102.9350939,8.0203869,8.492680409
2021-09-30,928421,Jr Mortgage & HELOC,79.18169391,126.6842691,8.718122087,10.02029962
2021-12-31,928421,Jr Mortgage & HELOC,61.93338706,115.4245627,9.495049699,11.73392301
2022-03-31,928421,Jr Mortgage & HELOC,48.77389095,109.6239252,8.27687836,11.57884716
2022-06-30,928421,Jr Mortgage & HELOC,44.21266162,114.7038864,8.875347685,13.43471175
2022-09-30,928421,Jr Mortgage & HELOC,39.6514323,118.7201905,8.789811414,14.72431398
2022-12-31,928421,Jr Mortgage & HELOC,37.91402566,107.3188344,8.604435385,15.6819279
2023-03-31,928421,Jr Mortgage & HELOC,37.65294254,97.6776439,8.403144391,16.42521316
2023-06-30,928421,Jr Mortgage & HELOC,38.32669212,91.94669214,7.737267508,16.67740405
2023-09-30,928421,Jr Mortgage & HELOC,40.08685775,87.17333205,7.158188241,16.22094046
2023-12-31,928421,Jr Mortgage & HELOC,38.61053422,84.1373786,6.405218691,15.33177081
2024-03-31,928421,Jr Mortgage & HELOC,38.22062674,79.62510163,5.945011405,14.57305265
2020-12-31,928421,Credit Cards,1.7,1.7,43.80455439,43.80455439
2021-03-31,928421,Credit Cards,1.446990026,1.413079528,43.15196031,43.05471133
2021-06-30,928421,Credit Cards,1.480900524,1.413079528,42.65659792,42.36393866
2021-09-30,928421,Credit Cards,1.514811022,1.413079528,42.31777598,41.72976283
2021-12-31,928421,Credit Cards,1.514811022,1.413079528,42.03757399,41.15017129
2022-03-31,928421,Credit Cards,1.548721521,1.413079528,41.9151801,40.6235935
2022-06-30,928421,Credit Cards,2.013464725,1.413079528,43.22757912,40.14889105
2022-09-30,928421,Credit Cards,2.047375224,1.413079528,44.73308729,39.72535735
2022-12-31,928421,Credit Cards,2.081285722,1.413079528,46.44496038,39.35272709
2023-03-31,928421,Credit Cards,2.405552542,1.413079528,49.27012217,39.03119663
2023-06-30,928421,Credit Cards,2.502337983,1.446990026,53.25327007,39.68995649
2023-09-30,928421,Credit Cards,2.202201216,1.480900524,56.29626793,40.47472413
2023-12-31,928421,Credit Cards,2.298986657,1.514811022,59.62945298,41.3910138
2024-03-31,928421,Credit Cards,2.763729861,1.514811022,64.57209178,42.33443118
2020-12-31,929352,Comm. & Industrial,427,427,2.255809198,2.255809198
2021-03-31,929352,Comm. & Industrial,68.12241021,508.8841597,1.870996791,2.248741903
2021-06-30,929352,Comm. & Industrial,112.5689054,751.6250359,1.827970114,2.691927008
2021-09-30,929352,Comm. & Industrial,73.41243907,840.8310295,1.760926769,3.152755499
2021-12-31,929352,Comm. & Industrial,57.02673097,874.4467593,1.699515848,3.592650848
2022-03-31,929352,Comm. & Industrial,54.01500203,914.0880713,1.539974412,3.892662344
2022-06-30,929352,Comm. & Industrial,51.36328976,915.6768813,1.359030175,4.143075757
2022-09-30,929352,Comm. & Industrial,48.64966833,910.6673019,1.337839236,4.603556446
2022-12-31,929352,Comm. & Industrial,57.35467284,809.4918819,0.580978025,4.254151203
2023-03-31,929352,Comm. & Industrial,70.15857712,712.3742143,0.35169609,4.295137311
2023-06-30,929352,Comm. & Industrial,70.15862331,631.5363411,0.342568868,4.239996608
2023-09-30,929352,Comm. & Industrial,82.96278827,535.2308508,0.316252782,3.998250384
2023-12-31,929352,Comm. & Industrial,72.36672632,448.7095165,0.306934142,3.674257738
2024-03-31,929352,Comm. & Industrial,87.37900856,351.5921173,0.314742667,3.298485994
2020-12-31,929352,Comm. Real Estate,336.3,336.3,1.228201103,1.228201103
2021-03-31,929352,Comm. Real Estate,575.1790279,644.0025398,1.151858504,1.177318722
2021-06-30,929352,Comm. Real Estate,502.0159451,771.9136847,1.26514397,1.387034849
2021-09-30,929352,Comm. Real Estate,446.0636885,842.5924229,1.276004629,1.53478082
2021-12-31,929352,Comm. Real Estate,404.1747583,871.984328,1.374606891,1.790260655
2022-03-31,929352,Comm. Real Estate,378.1554459,915.8606033,1.246673483,1.841110819
2022-06-30,929352,Comm. Real Estate,357.8730756,959.7368786,1.244136319,2.037780646
2022-09-30,929352,Comm. Real Estate,337.5907053,996.7920126,1.237480593,2.248655711
2022-12-31,929352,Comm. Real Estate,331.6727099,924.1869875,1.228730744,2.432451261
2023-03-31,929352,Comm. Real Estate,337.4096519,858.8241475,1.220699333,2.589614581
2023-06-30,929352,Comm. Real Estate,337.4096519,815.3689161,1.133928447,2.628788545
2023-09-30,929352,Comm. Real Estate,343.146594,761.7810088,1.074209758,2.607878844
2023-12-31,929352,Comm. Real Estate,329.0832677,716.2184371,1.028939372,2.54935548
2024-03-31,929352,Comm. Real Estate,320.7568834,656.5925392,0.995134911,2.462778864
2020-12-31,929352,Jr Mortgage & HELOC,23,23,1.608069781,1.608069781
2021-03-31,929352,Jr Mortgage & HELOC,38.16519569,46.89131345,1.726825546,1.765141886
2021-06-30,929352,Jr Mortgage & HELOC,35.34986838,48.53590678,1.859638796,1.959491009
2021-09-30,929352,Jr Mortgage & HELOC,32.04665602,46.14136859,2.017129395,2.190219206
2021-12-31,929352,Jr Mortgage & HELOC,32.58640159,40.69247772,2.268956837,2.497370339
2022-03-31,929352,Jr Mortgage & HELOC,33.12113695,34.22775081,2.094304495,2.351427963
2022-06-30,929352,Jr Mortgage & HELOC,33.65148838,27.05470535,1.722192206,1.969489892
2022-09-30,929352,Jr Mortgage & HELOC,33.35130559,19.92855463,2.082425944,2.268649273
2022-12-31,929352,Jr Mortgage & HELOC,33.8741417,13.99587735,2.596608896,2.64342817
2023-03-31,929352,Jr Mortgage & HELOC,34.39384643,9.874257984,3.313575006,3.106054177
2023-06-30,929352,Jr Mortgage & HELOC,34.56401297,7.465997428,4.245543037,3.474436595
2023-09-30,929352,Jr Mortgage & HELOC,35.07745493,5.21939216,6.029361698,4.075805987
2023-12-31,929352,Jr Mortgage & HELOC,35.58776552,2.424092816,10.5432672,5.539489651
2024-03-31,929352,Jr Mortgage & HELOC,35.75041673,0.841311829,39.22480666,15.34547752
2020-12-31,929352,Credit Cards,0,0,0,0
2021-03-31,929352,Credit Cards,0,0,0,0
2021-06-30,929352,Credit Cards,0,0,0,0
2021-09-30,929352,Credit Cards,0,0,0,0
2021-12-31,929352,Credit Cards,0,0,0,0
2022-03-31,929352,Credit Cards,0,0,0,0
2022-06-30,929352,Credit Cards,0,0,0,0
2022-09-30,929352,Credit Cards,0,0,0,0
2022-12-31,929352,Credit Cards,0,0,0,0
2023-03-31,929352,Credit Cards,0,0,0,0
2023-06-30,929352,Credit Cards,0,0,0,0
2023-09-30,929352,Credit Cards,0,0,0,0
2023-12-31,929352,Credit Cards,0,0,0,0
2024-03-31,929352,Credit Cards,0,0,0,0
2020-12-31,930965,Comm. & Industrial,212,212,3.210787359,3.210787359
2021-03-31,930965,Comm. & Industrial,951.9864516,685.7176381,3.549001543,3.24802575
2021-06-30,930965,Comm. & Industrial,787.2154341,826.306573,3.710434199,3.458753995
2021-09-30,930965,Comm. & Industrial,779.9760159,940.4418867,4.474053271,4.401400097
2021-12-31,930965,Comm. & Industrial,777.8444091,988.0445236,4.153223138,4.306341215
2022-03-31,930965,Comm. & Industrial,786.4556731,1034.16695,4.79989444,5.209833476
2022-06-30,930965,Comm. & Industrial,759.741564,1083.673893,5.405918265,6.146347709
2022-09-30,930965,Comm. & Industrial,733.2005736,1176.763343,6.156085495,7.356846284
2022-12-31,930965,Comm. & Industrial,714.9787922,1190.383566,6.721162767,8.409979429
2023-03-31,930965,Comm. & Industrial,702.1332019,1172.755406,7.153623657,9.306525286
2023-06-30,930965,Comm. & Industrial,705.3445995,1164.831404,6.831321192,9.69721921
2023-09-30,930965,Comm. & Industrial,708.5559971,1131.319375,6.683868983,9.905556242
2023-12-31,930965,Comm. & Industrial,700.0636693,1106.126555,6.538105747,9.971483898
2024-03-31,930965,Comm. & Industrial,694.7827392,1088.498395,6.392118166,9.972017069
2020-12-31,930965,Comm. Real Estate,115.875,115.875,0.996914738,0.996914738
2021-03-31,930965,Comm. Real Estate,0,517.421376,0.656001406,1.359887825
2021-06-30,930965,Comm. Real Estate,0,669.0465345,0.418255315,1.858231729
2021-09-30,930965,Comm. Real Estate,26.16230028,812.3659489,0.331125605,2.478617529
2021-12-31,930965,Comm. Real Estate,0,695.0039798,0.200064218,2.982900313
2022-03-31,930965,Comm. Real Estate,0,545.9826509,0,3.346930626
2022-06-30,930965,Comm. Real Estate,0,468.8960326,0,3.636422799
2022-09-30,930965,Comm. Real Estate,22.84287377,450.824704,0,3.891329656
2022-12-31,930965,Comm. Real Estate,15.90977581,341.4999982,0,4.039388981
2023-03-31,930965,Comm. Real Estate,0,216.098137,0,4.070892224
2023-06-30,930965,Comm. Real Estate,0,173.3424761,0,3.723461425
2023-09-30,930965,Comm. Real Estate,39.45510633,142.4428891,0,3.231844516
2023-12-31,930965,Comm. Real Estate,30.82116046,78.0312947,0,2.580775082
2024-03-31,930965,Comm. Real Estate,26.45931205,10.44705354,0,1.987202362
2020-12-31,930965,Jr Mortgage & HELOC,6.125,6.125,2.667308595,2.667308595
2021-03-31,930965,Jr Mortgage & HELOC,15.36260686,19.64149387,3.16702609,3.377572982
2021-06-30,930965,Jr Mortgage & HELOC,11.92505101,19.71177135,3.439082019,4.030487967
2021-09-30,930965,Jr Mortgage & HELOC,9.166366838,17.97482039,3.540836796,4.55050318
2021-12-31,930965,Jr Mortgage & HELOC,7.004400663,13.32040271,3.534484581,4.831709402
2022-03-31,930965,Jr Mortgage & HELOC,6.031911757,9.859943063,3.443244554,4.886715259
2022-06-30,930965,Jr Mortgage & HELOC,6.814796856,2.714639958,3.409594631,4.638559414
2022-09-30,930965,Jr Mortgage & HELOC,7.543434863,0,3.372545675,4.158301907
2022-12-31,930965,Jr Mortgage & HELOC,8.326319962,0,3.392948421,3.660848354
2023-03-31,930965,Jr Mortgage & HELOC,9.217699242,0,3.49164652,3.214798775
2023-06-30,930965,Jr Mortgage & HELOC,9.217699242,0,3.190209537,2.226624071
2023-09-30,930965,Jr Mortgage & HELOC,9.136589617,0,3.036407548,1.281821826
2023-12-31,930965,Jr Mortgage & HELOC,10.05483143,0,3.038445191,0.515390205
2024-03-31,930965,Jr Mortgage & HELOC,9.973721806,2.416628299,3.125660849,0.062977662
2020-12-31,930965,Credit Cards,0,0,0,0
2021-03-31,930965,Credit Cards,0,0,0,0
2021-06-30,930965,Credit Cards,0,0,0,0
2021-09-30,930965,Credit Cards,0,0,0,0
2021-12-31,930965,Credit Cards,0,0,0,0
2022-03-31,930965,Credit Cards,0,0,0,0
2022-06-30,930965,Credit Cards,0,0,0,0
2022-09-30,930965,Credit Cards,0,0,0,0
2022-12-31,930965,Credit Cards,0,0,0,0
2023-03-31,930965,Credit Cards,0,0,0,0
2023-06-30,930965,Credit Cards,0,0,0,0
2023-09-30,930965,Credit Cards,0,0,0,0
2023-12-31,930965,Credit Cards,0,0,0,0
2024-03-31,930965,Credit Cards,0,0,0,0
2020-12-31,933023,Comm. & Industrial,14,14,7.593832235,7.593832235
2021-03-31,933023,Comm. & Industrial,79.51425032,26.71467659,9.603654859,7.807698816
2021-06-30,933023,Comm. & Industrial,76.90507368,22.92505521,17.09976622,11.62653866
2021-09-30,933023,Comm. & Industrial,77.98341462,16.04974146,40.27021078,22.6667115
2021-12-31,933023,Comm. & Industrial,78.41905529,12.79577302,0,0
2022-03-31,933023,Comm. & Industrial,78.87085484,13.73775067,0,0
2022-06-30,933023,Comm. & Industrial,80.53110732,16.96419055,0,0
2022-09-30,933023,Comm. & Industrial,82.28583636,20.11849181,0,0
2022-12-31,933023,Comm. & Industrial,83.97032717,27.3594015,0,0
2023-03-31,933023,Comm. & Industrial,85.66491729,35.42167238,0,0
2023-06-30,933023,Comm. & Industrial,86.17731265,44.62040266,0,0
2023-09-30,933023,Comm. & Industrial,87.89210137,55.60728583,0,0
2023-12-31,933023,Comm. & Industrial,88.42267548,66.05428991,0,0
2024-03-31,933023,Comm. & Industrial,90.15362308,76.99753047,0,0
2020-12-31,933023,Comm. Real Estate,137.375,137.375,2.437670808,2.437670808
2021-03-31,933023,Comm. Real Estate,226.9626287,217.1446794,2.322737348,2.307713002
2021-06-30,933023,Comm. Real Estate,202.2430405,257.1294476,2.359327359,2.426510567
2021-09-30,933023,Comm. Real Estate,187.2527158,271.3693365,2.567490021,2.755203213
2021-12-31,933023,Comm. Real Estate,175.9927938,274.2118758,2.54547038,2.866060872
2022-03-31,933023,Comm. Real Estate,168.0509916,282.8534526,2.510869191,2.97879842
2022-06-30,933023,Comm. Real Estate,163.3522772,291.4950294,2.299526591,2.925222593
2022-09-30,933023,Comm. Real Estate,158.6535629,299.3057221,2.015795012,2.80670688
2022-12-31,933023,Comm. Real Estate,157.6165374,283.3407675,1.985087003,2.912164756
2023-03-31,933023,Comm. Real Estate,160.8596252,270.2753316,1.966859104,3.006370349
2023-06-30,933023,Comm. Real Estate,160.8596252,263.7023896,1.841665153,2.992107678
2023-09-30,933023,Comm. Real Estate,164.102713,257.0544155,1.754965505,2.923817179
2023-12-31,933023,Comm. Real Estate,160.3723103,250.9624702,1.685038562,2.83526226
2024-03-31,933023,Comm. Real Estate,159.8849954,241.1401221,1.630240898,2.73636596
2020-12-31,933023,Jr Mortgage & HELOC,19.925,19.925,4.715791739,4.715791739
2021-03-31,933023,Jr Mortgage & HELOC,54.18744218,32.72172167,5.377007568,5.024992435
2021-06-30,933023,Jr Mortgage & HELOC,52.5501972,31.05421861,6.029994081,5.31140959
2021-09-30,933023,Jr Mortgage & HELOC,52.53697557,27.1356224,6.700186615,5.53504663
2021-12-31,933023,Jr Mortgage & HELOC,52.92965817,24.10753547,6.519316241,4.834503875
2022-03-31,933023,Jr Mortgage & HELOC,53.3280833,22.75320865,6.255980034,4.000607256
2022-06-30,933023,Jr Mortgage & HELOC,54.28691568,22.21073225,6.622172886,3.758902258
2022-09-30,933023,Jr Mortgage & HELOC,55.20003474,21.77356745,7.332862299,3.8331989
2022-12-31,933023,Jr Mortgage & HELOC,56.16748092,23.65727284,8.228305955,4.110194619
2023-03-31,933023,Jr Mortgage & HELOC,57.13851617,26.43955103,8.889725494,4.220779333
2023-06-30,933023,Jr Mortgage & HELOC,57.5584758,30.23238137,8.933692693,4.167345044
2023-09-30,933023,Jr Mortgage & HELOC,58.53668922,34.79163229,9.024917674,4.227033275
2023-12-31,933023,Jr Mortgage & HELOC,58.9631092,39.0280732,9.123746314,4.434086384
2024-03-31,933023,Jr Mortgage & HELOC,59.94706515,43.67873122,9.23287357,4.779046291
2020-12-31,933023,Credit Cards,0.4125,0.4125,533.060668,533.060668
2021-03-31,933023,Credit Cards,0.690088763,0.866626303,461.9447892,477.7335975
2021-06-30,933023,Credit Cards,0.804499344,1.071560955,420.3893583,453.9472862
2021-09-30,933023,Credit Cards,0.734989256,1.01898332,346.29647,393.9078227
2021-12-31,933023,Credit Cards,0.746905301,0.902281027,323.9150804,374.7473628
2022-03-31,933023,Credit Cards,0.758718966,0.764458651,306.5463288,352.1589148
2022-06-30,933023,Credit Cards,0.770443049,0.612162361,265.6066192,299.3871534
2022-09-30,933023,Credit Cards,0.764733479,0.460724266,256.248932,274.1755215
2022-12-31,933023,Credit Cards,0.776303993,0.335447396,248.6555146,248.0997079
2023-03-31,933023,Credit Cards,0.787810519,0.249051648,242.4334671,222.8104444
2023-06-30,933023,Credit Cards,0.792074456,0.199540621,244.0801711,197.5523206
2023-09-30,933023,Credit Cards,0.803453008,0.15343295,242.1040324,163.9321735
2023-12-31,933023,Credit Cards,0.814767573,0.096013101,242.958259,130.6744463
2024-03-31,933023,Credit Cards,0.818877941,0.064456983,243.5309017,100.8628293
2020-12-31,933256,Comm. & Industrial,350,350,15.74592008,15.74592008
2021-03-31,933256,Comm. & Industrial,784.7274041,740.2688622,15.80232274,15.71442348
2021-06-30,933256,Comm. & Industrial,762.8924252,718.9681943,13.42301954,13.25449107
2021-09-30,933256,Comm. & Industrial,736.7218737,681.4585412,8.605893282,8.342156838
2021-12-31,933256,Comm. & Industrial,745.4020542,627.4102993,9.164366153,8.703851904
2022-03-31,933256,Comm. & Industrial,754.0960807,570.4854977,7.987499323,7.236686952
2022-06-30,933256,Comm. & Industrial,762.8022224,515.518162,8.931510466,7.806401624
2022-09-30,933256,Comm. & Industrial,764.6798169,456.9813321,10.05526712,8.413277827
2022-12-31,933256,Comm. & Industrial,773.4067274,415.4898689,10.66528245,8.414211539
2023-03-31,933256,Comm. & Industrial,782.1422916,392.7769523,11.30209474,8.425885196
2023-06-30,933256,Comm. & Industrial,788.4039195,389.1125777,11.22977921,7.793534635
2023-09-30,933256,Comm. & Industrial,797.1567911,388.4413611,11.20811026,7.20337465
2023-12-31,933256,Comm. & Industrial,805.9183164,385.8465832,11.24305282,6.677570128
2024-03-31,933256,Comm. & Industrial,812.2007132,396.9525496,11.27368161,6.263229318
2020-12-31,933256,Comm. Real Estate,175.2125,175.2125,5.097864477,5.097864477
2021-03-31,933256,Comm. Real Estate,332.7931182,423.0790275,4.38908533,4.57661954
2021-06-30,933256,Comm. Real Estate,291.02714,517.2953117,4.844602852,5.482770981
2021-09-30,933256,Comm. Real Estate,251.8664204,571.0602605,4.843005376,6.084635226
2021-12-31,933256,Comm. Real Estate,222.3763999,598.1754625,4.777015845,6.689300051
2022-03-31,933256,Comm. Real Estate,202.5570784,626.9893754,4.720724022,7.374670019
2022-06-30,933256,Comm. Real Estate,181.2143705,661.8552678,4.644619596,8.121599777
2022-09-30,933256,Comm. Real Estate,159.8716625,688.2608571,3.546637308,7.899544136
2022-12-31,933256,Comm. Real Estate,149.654207,629.0847085,3.443645864,8.564602882
2023-03-31,933256,Comm. Real Estate,147.6528972,571.3631133,3.358699165,9.15826173
2023-06-30,933256,Comm. Real Estate,147.5944557,522.3459786,3.005428222,9.230467949
2023-09-30,933256,Comm. Real Estate,147.5360142,468.9296021,2.730346645,9.050831581
2023-12-31,933256,Comm. Real Estate,138.1094727,426.0332801,2.510910694,8.712779053
2024-03-31,933256,Comm. Real Estate,128.6829311,374.3156144,2.329333997,8.250835281
2020-12-31,933256,Jr Mortgage & HELOC,1,1,4.333883184,4.333883184
2021-03-31,933256,Jr Mortgage & HELOC,117.4753607,113.852541,4.843840342,4.819548605
2021-06-30,933256,Jr Mortgage & HELOC,114.0976903,110.0398967,5.095503778,5.042074838
2021-09-30,933256,Jr Mortgage & HELOC,110.3379836,102.8535571,5.889416386,5.77953785
2021-12-31,933256,Jr Mortgage & HELOC,111.1653312,92.82301397,6.855259772,6.601446192
2022-03-31,933256,Jr Mortgage & HELOC,113.5234423,82.62911497,5.607492431,5.096354035
2022-06-30,933256,Jr Mortgage & HELOC,115.8815534,72.43521597,6.317780221,5.420006178
